"","longL93fic","latL93fich"
"969",945912.52,6381978.59
"970",945607.76,6381494.4
"971",945649.11,6381023.78
"972",945130.9,6381160.59
"973",947641.24,6381565.35
"974",945674.16,6385812.22
"975",945974.52,6384122.12
"976",948101.82,6383338.48
"977",948026.62,6383863.79
"978",947840.26,6384140.57
"979",948713.24,6383376.71
"980",949573.92,6383394.9
"981",950856.42,6381872.22
"982",954404.83,6406654.07
"983",954994.38,6404847.21
"984",954899.83,6404838.36
"985",954223.07,6404597.7
"986",954198.51,6404499.65
"987",954244.62,6405225.88
"988",953537.77,6405393.26
"989",950495,6415419.01
"990",954567.38,6407952.3
"991",954467.73,6408087.31
"992",954178.71,6408598.79
"993",950934.03,6404448.8
"994",950728.35,6404434.54
"995",948948,6405144.74
"996",949311.63,6405170.24
"997",949389.24,6405031.27
"998",950466.63,6405604.59
"999",949858.73,6405675.3
"1000",949508.08,6405629.28
"1001",949466.58,6405596.61
"1002",950081.94,6405696.23
"1003",951187.78,6404563.04
"1004",951260,6405163.22
"1005",951119.92,6405310.66
"1006",950941.75,6405784.72
"1007",950916.52,6405755.7
"1008",951338.96,6405754.66
"1009",951660.02,6405932.66
"1010",951671.68,6406015.17
"1011",951715.74,6406054.96
"1012",952010.7,6405941.79
"1013",952061.32,6406438.06
"1014",951974.42,6406487.58
"1015",951825.38,6406503.58
"1016",951258.52,6411990.22
"1017",951181.36,6411888.07
"1018",951100.98,6411954.87
"1019",950991.2,6411990.47
"1020",950813.15,6412004.32
"1021",950714.46,6412012.36
"1022",946755.63,6413760.41
"1023",946691.71,6413682.86
"1024",948785.93,6404447.98
"1025",949175.27,6404008.28
"1026",949321.85,6404091.16
"1027",950659.72,6405469.27
"1028",950607.92,6405693.29
"1029",950769.35,6405795.81
"1030",950801.76,6406108.25
"1031",950214.84,6404533.02
"1032",951505.24,6405860.4
"1033",951570.14,6405879.02
"1034",951893.4,6405700.95
"1035",950081.06,6405700.2
"1036",950004.88,6405696.15
"1037",949611.31,6405724.44
"1038",950542.33,6405549.6
"1039",950445.9,6405943.91
"1040",950561.95,6405647.43
"1041",950714.06,6404826.15
"1042",950836.41,6405760.49
"1043",1017562.48,6411947.69
"1044",1015782.14,6409269.99
"1045",1015663.61,6410075.75
"1046",1015708.66,6409410.41
"1047",1014894.81,6410192.08
"1048",929629.4,6393403.14
"1049",928965.24,6393368.81
"1050",1015506.93,6408557.44
"1051",1015494.41,6408550.8
"1052",1015487.16,6408482.37
"1053",1015542.18,6408467.13
"1054",1015335.18,6408791.99
"1055",1015008.75,6410295.91
"1056",1015009.55,6410464.11
"1057",1015322.62,6410524.95
"1058",1015178.43,6410539.69
"1059",950704.55,6415540.48
"1060",950791.37,6415471.94
"1061",950907.6,6415451.6
"1062",950063.79,6417005.39
"1063",949935.88,6416980.25
"1064",950572.93,6416582.63
"1065",950897.19,6416507.63
"1066",950843.14,6416558.48
"1067",950593.25,6416236.3
"1068",950625.89,6416292.64
"1069",950796.38,6414992.93
"1070",950819.92,6415009.89
"1071",950731.6,6414814.26
"1072",950710.28,6414777.38
"1073",958320.74,6421072.61
"1074",958147.07,6421106.43
"1075",958018.12,6421384.22
"1076",957929.21,6421554.62
"1077",958720.81,6422032.64
"1078",958459.84,6421031.35
"1079",958543.13,6421219.89
"1080",958386.83,6421710.64
"1081",958223.89,6422173.11
"1082",958174.19,6422170.05
"1083",956838.31,6416327.2
"1084",956862.14,6415956.01
"1085",956487.97,6415474.4
"1086",956438.46,6415552.4
"1087",955707.77,6415232.28
"1088",955778.33,6415388.24
"1089",955849.81,6415417.18
"1090",956690.11,6415946.93
"1091",956529.35,6416287.47
"1092",955442.22,6415766.65
"1093",954930.35,6417117.34
"1094",954989.36,6417276.82
"1095",954781.31,6417104.25
"1096",953817.73,6416593.76
"1097",955132.4,6417018.55
"1098",955315.9,6416973.03
"1099",955245.52,6416865.11
"1100",955355.78,6416903.63
"1101",955358.76,6416778.7
"1102",955582.38,6416605.77
"1103",955637.24,6416344.9
"1104",955860.24,6415996.88
"1105",955915.74,6415790.06
"1106",955006.52,6417118.45
"1107",955072.48,6417125.15
"1108",955142.48,6417103
"1109",955183.92,6417134.71
"1110",955438.61,6417055.09
"1111",955624.04,6417014.67
"1112",955903.13,6416792
"1113",955735.95,6417238.35
"1114",955280,6417449.78
"1115",955044.51,6417217.05
"1116",954105.4,6415652.04
"1117",954274.98,6415633.94
"1118",954439.89,6415695.68
"1119",954743.63,6415707.08
"1120",954824.57,6415661.36
"1121",954887.77,6415596.91
"1122",954783.05,6415718.69
"1123",955410.42,6415273.13
"1124",954718.45,6415870.12
"1125",954898.05,6415955.49
"1126",955085.97,6415785.09
"1127",955512.59,6415544.43
"1128",955541.38,6415415.55
"1129",955406.84,6415430.05
"1130",956672.87,6418477.39
"1131",956357.85,6418310.36
"1132",957248.18,6418376.03
"1133",957538.45,6418158.91
"1134",957130.62,6418101.06
"1135",957080.01,6418015.93
"1136",940960.1,6376049.58
"1137",939734.21,6588129.43
"1138",938063.66,6591864.54
"1139",919378.43,6561516.56
"1140",934848.34,6592096.23
"1141",939291.62,6592111.94
"1142",939854.4,6592304.22
"1143",922686,6568218.31
"1144",926874.78,6576432.17
"1145",920900.96,6570154.5
"1146",935486.76,6589309.37
"1147",921931.34,6572562.26
"1148",923731.32,6571835.09
"1149",936711.96,6590121.23
"1150",939656.08,6585424.68
"1151",937630.67,6588657.81
"1152",934877.26,6592350.4
"1153",925170.84,6579065.2
"1154",918214.57,6561659.78
"1155",927428.59,6563142.89
"1156",942452.11,6590698.11
"1157",932006.88,6581047.7
"1158",923958.09,6567653.9
"1159",917835.29,6568465.84
"1160",920930.7,6573445.93
"1161",922683.29,6562952.59
"1162",920361.04,6560655.92
"1163",932229.06,6578155.65
"1164",900986.66,6400471.75
"1165",903710.82,6401461.06
"1166",894180.39,6434414.09
"1167",894856.86,6434481.24
"1168",894526.8,6434140.89
"1169",894376.21,6434712.22
"1170",894684.61,6434813.87
"1171",894823.02,6434836.2
"1172",904437.78,6360316.66
"1173",902394.69,6403341.67
"1174",902313.97,6400742.58
"1175",900266.43,6386982.92
"1176",906940.13,6377970.24
"1177",906970.57,6377720.17
"1178",906765.52,6377660.39
"1179",906635.64,6378015.22
"1180",869292.55,6397135.34
"1181",869522.84,6397435.59
"1182",869455.5,6397523.77
"1183",869070.47,6397322.34
"1184",916590.58,6398424
"1185",921560.67,6400577.66
"1186",921665.55,6403015.09
"1187",900211.38,6387564.3
"1188",899885.21,6387879.96
"1189",899725.68,6388667.04
"1190",899951.46,6388672.24
"1191",900028.52,6388632.69
"1192",889126.86,6386591.82
"1193",889226.06,6386598.82
"1194",888957.52,6387321.84
"1195",856110.56,6378842.22
"1196",869822.52,6461555.84
"1197",870233.55,6461511.13
"1198",908870.91,6406420.3
"1199",908865.29,6407100.25
"1200",908886.1,6407202.97
"1201",908915.81,6407273.98
"1202",909076.26,6402156.26
"1203",909353.61,6402397.59
"1204",844957.58,6389821.46
"1205",845001,6389859.46
"1206",846655.83,6390840.97
"1207",846730.78,6390813.72
"1208",888464.61,6418749.62
"1209",894731.7,6436528.43
"1210",895116.42,6426513.84
"1211",895245,6426243.85
"1212",891920.78,6358037.11
"1213",867765.58,6366253
"1214",889035.69,6391696.92
"1215",889142.36,6391170.06
"1216",856680.71,6464601.8
"1217",864700.35,6462001.41
"1218",904561.74,6355173.81
"1219",899388.16,6358914.17
"1220",890810.75,6439000.97
"1221",846156.09,6360587.53
"1222",883312.95,6424415.25
"1223",883047.52,6424279.44
"1224",881794.27,6425983.78
"1225",881674.53,6426726.29
"1226",881948.82,6427504.31
"1227",883294.33,6425337.72
"1228",882622.54,6425317.99
"1229",882483.26,6425316.91
"1230",882097.16,6425176.61
"1231",883413.58,6425198.23
"1232",883066.24,6425239.01
"1233",883091.65,6425728.77
"1234",882871.21,6425805.3
"1235",881682.85,6425466.52
"1236",881361.78,6425021.16
"1237",881160.89,6424743.31
"1238",881100.28,6424407.54
"1239",880854.21,6424093.39
"1240",880678.6,6423628.29
"1241",877027.22,6423656.47
"1242",876646.05,6423585.65
"1243",876572.18,6424009.56
"1244",876107.97,6424739.41
"1245",876914.04,6422860.25
"1246",877131.97,6421321.44
"1247",878355.17,6419756.3
"1248",878635.11,6419991.32
"1249",878931.36,6420053.82
"1250",878931.46,6420471.83
"1251",878591.5,6420818.08
"1252",880237.18,6423355.5
"1253",880244.72,6423217.71
"1254",880271.24,6423087.48
"1255",879718.6,6422527.51
"1256",879472,6422794.4
"1257",879469.3,6423184.33
"1258",879250.62,6423149.04
"1259",879274.06,6423001.71
"1260",879021.54,6422956.45
"1261",879623.5,6422989.77
"1262",879648.51,6422023.48
"1263",879024.55,6423346.54
"1264",879029.38,6423227.68
"1265",878703.44,6422966.32
"1266",878666.63,6423010.26
"1267",878602.85,6422531.43
"1268",878278.05,6422029.12
"1269",878511.94,6421708.82
"1270",878291.09,6421399.49
"1271",878256.15,6421278.49
"1272",877943.51,6421542.56
"1273",878230.15,6420794.74
"1274",878236.06,6420786.91
"1275",877820.54,6421042.04
"1276",877921.28,6421822.93
"1277",877748.6,6421669
"1278",877547.75,6421530.27
"1279",877901.19,6420558.34
"1280",878105.11,6420043.16
"1281",878470.07,6420463.6
"1282",879314.16,6420742.83
"1283",883586.52,6424057.29
"1284",883660.69,6424121.48
"1285",883717,6424454.15
"1286",884181.2,6424477.86
"1287",884830.43,6424183.07
"1288",884909.8,6423712.41
"1289",884905.79,6423584.29
"1290",885317.45,6423655.52
"1291",885195.69,6423637.9
"1292",884998.43,6423481.03
"1293",883497.26,6423901.66
"1294",883500.64,6423907.76
"1295",883494.33,6423904.58
"1296",883849.97,6423995.06
"1297",883995.36,6423501.34
"1298",883784.74,6423266.12
"1299",883747.05,6423242
"1300",883785.79,6423182.14
"1301",883876.04,6422942.8
"1302",884034.17,6422981.47
"1303",885097.71,6423106.97
"1304",884978.96,6423035.44
"1305",884013.71,6424949.92
"1306",884051.1,6425224.03
"1307",883319.75,6425657.48
"1308",883326,6425662.66
"1309",882180.76,6426935.08
"1310",882217.96,6427679.18
"1311",882192.77,6427617.44
"1312",882000.39,6424839.78
"1313",877428.79,6424707.89
"1314",877386.52,6424669.69
"1315",877368.47,6424305.17
"1316",877173.01,6424029.61
"1317",877002.24,6423634.76
"1318",876400.6,6424420.69
"1319",876493.19,6424188.32
"1320",876645.01,6423697.62
"1321",876658.21,6423558
"1322",876821.17,6423276.62
"1323",876780.25,6423691.46
"1324",876811.94,6423902.36
"1325",877898.42,6423470.28
"1326",877822.94,6423350.13
"1327",877616.41,6422564.23
"1328",877661.05,6422345.5
"1329",877451.83,6422051.54
"1330",878121.92,6424430.67
"1331",878051.65,6424352.66
"1332",878378.82,6424644.02
"1333",878611.79,6424327.7
"1334",878636.27,6423994.4
"1335",877087.93,6421745.19
"1336",877275.2,6421711.51
"1337",877402.24,6421820.13
"1338",879203.78,6424332.7
"1339",879870.95,6424047.92
"1340",880107.57,6425157.77
"1341",879727.52,6425815.8
"1342",881094.5,6425584.39
"1343",881439.48,6426111.43
"1344",881517.68,6426329.72
"1345",881108.29,6427162.8
"1346",880903.28,6426221.84
"1347",880611.64,6426182.37
"1348",880642.26,6426670.26
"1349",883142.64,6427909.31
"1350",882534.81,6427195.45
"1351",881643.72,6427441.4
"1352",882810.2,6427060.53
"1353",882437.31,6426424.59
"1354",882979.78,6426125.49
"1355",883690.55,6427832.45
"1356",883913.38,6427865.02
"1357",884804.89,6428061.42
"1358",884933.69,6428078.24
"1359",885357.7,6428082.85
"1360",885375.2,6427972.37
"1361",883824.25,6426287.36
"1362",883908.34,6426736.85
"1363",884804.1,6426699.36
"1364",876699.89,6424419.17
"1365",884773.74,6425303.42
"1366",884606.5,6425214.46
"1367",884977.71,6424394.45
"1368",885072.36,6423984.25
"1369",885574.03,6424756.19
"1370",885332.75,6425722.04
"1371",884999.36,6425676.13
"1372",885390.94,6426297.79
"1373",885946.72,6426296.36
"1374",885949.83,6426644.46
"1375",884984.92,6426640.73
"1376",884964.39,6425968.1
"1377",878415.34,6424982.07
"1378",879508.4,6424467.47
"1379",879632.57,6424549.05
"1380",941346.24,6432160.27
"1381",941376.5,6431728.3
"1382",941669.24,6431599.62
"1383",941750.78,6431530.76
"1384",940749.56,6431938.09
"1385",940507.75,6431907.73
"1386",940419.95,6431955.35
"1387",940752.29,6431757.14
"1388",940604.97,6431745.44
"1389",940171.08,6431684.66
"1390",939885.78,6431547.62
"1391",939959.47,6431442.42
"1392",941419.63,6432301.16
"1393",941388.93,6431993.87
"1394",941349.08,6434138.01
"1395",941458.7,6434113.25
"1396",941529.64,6433767.9
"1397",941466.64,6433707.43
"1398",941212.04,6432415.15
"1399",941034.25,6432273.21
"1400",941003.94,6432487.11
"1401",940789.71,6432662.87
"1402",940265.5,6432698.62
"1403",940197.16,6432776.01
"1404",940622.02,6432884.46
"1405",928140.65,6452621.78
"1406",928125.36,6452633.22
"1407",928184.7,6452136.3
"1408",900856.86,6483620.18
"1409",941096.63,6435245.57
"1410",941108.62,6435266.04
"1411",940858.67,6435889.55
"1412",940991.53,6435978.73
"1413",941016.25,6436018.7
"1414",940976.34,6433676.42
"1415",940125.75,6427535.58
"1416",940218.13,6427555.15
"1417",914507.22,6414721.08
"1418",913921.1,6414803.97
"1419",897807.69,6432533.22
"1420",898408.87,6431805.3
"1421",959218.59,6431594.66
"1422",959204.79,6431687.12
"1423",922782.71,6426541.86
"1424",943283.61,6461334.67
"1425",943057.47,6461222.76
"1426",950762.8,6444427.02
"1427",950393.83,6441529.1
"1428",946907.86,6442863.1
"1429",946914.26,6442684.29
"1430",947434.54,6441481.58
"1431",947801.92,6441413.19
"1432",914414.66,6451127.92
"1433",914594.51,6451107.13
"1434",914459.13,6451152.46
"1435",914464.8,6451049.64
"1436",924580.06,6445523.47
"1437",924642.45,6445581.74
"1438",924666.46,6445505.59
"1439",924612.81,6445460.64
"1440",924606.63,6445435.41
"1441",881391.1,6529656.31
"1442",932887.43,6480866.23
"1443",933158.67,6479749.25
"1444",933230.54,6478125.63
"1445",934700.53,6482045.11
"1446",934827.99,6482139.97
"1447",934955.72,6483542.12
"1448",935029.85,6486829.6
"1449",935241.55,6487168.73
"1450",934848.84,6487884.92
"1451",934614.54,6487325.89
"1452",934799.29,6487521.96
"1453",925133.43,6441792.75
"1454",928889.5,6444521.6
"1455",928558.87,6443874.28
"1456",928673.6,6443858.5
"1457",927588.11,6443085.46
"1458",930349.83,6443567.36
"1459",926792.67,6441839.1
"1460",926820.64,6442316.23
"1461",928527.19,6443926.12
"1462",928297.39,6443812.65
"1463",929010.14,6443960.92
"1464",937785.03,6459126.64
"1465",937750.78,6458876.27
"1466",937926.39,6459387.14
"1467",937823.06,6459886.3
"1468",938160.18,6459782.22
"1469",938452.94,6461032.8
"1470",938786.14,6460148.4
"1471",938495.36,6459747.1
"1472",938038.45,6459158.38
"1473",939071.9,6457855.82
"1474",938939.54,6457875.72
"1475",945883.67,6462441.64
"1476",945180.95,6461600.54
"1477",939928.13,6460463.59
"1478",940326.77,6460524.06
"1479",940839.99,6460693.03
"1480",939679.29,6461119.14
"1481",942810.04,6461221.06
"1482",942611.37,6460895.19
"1483",939693.21,6457888.82
"1484",940895.2,6461655.44
"1485",946129.76,6463347.69
"1486",899093.07,6423972.41
"1487",898975.14,6424436.69
"1488",895935.08,6427035.58
"1489",896006.59,6426953.82
"1490",945880.66,6481353.99
"1491",946204.87,6480912.79
"1492",946643.59,6480571.2
"1493",922410.63,6422326.6
"1494",921910.26,6421834.65
"1495",921846.95,6421774.38
"1496",914823.04,6420973.21
"1497",927202.25,6420971.07
"1498",926819.68,6420827.1
"1499",912462.57,6419025.97
"1500",911245.21,6418239.47
"1501",919781.12,6407453.76
"1502",919381.61,6404188.85
"1503",919429.9,6404540.64
"1504",919474.8,6405232.4
"1505",919254.99,6405357.72
"1506",922127.21,6410857.65
"1507",922202.97,6410391.22
"1508",921848.85,6410227.58
"1509",921347.4,6409735.66
"1510",921104.23,6409658.03
"1511",920034.31,6406905.52
"1512",920039.27,6407088.75
"1513",919508.92,6407570.22
"1514",919612.38,6407689.88
"1515",919625.08,6407815.36
"1516",918246.12,6409814.54
"1517",918568.55,6409379.71
"1518",918967.24,6406342.89
"1519",919786.9,6404633.21
"1520",917887.92,6410030.09
"1521",917876.39,6410033.68
"1522",917630.37,6410078.12
"1523",917467.22,6409953.4
"1524",917477.61,6409859.74
"1525",917152.47,6408674.14
"1526",916882.59,6408562.74
"1527",916595.72,6408529.78
"1528",916359.51,6408536.59
"1529",910944.13,6425049.46
"1530",910814.3,6425146.08
"1531",909990.48,6424887.22
"1532",921316.37,6411998.15
"1533",922369.9,6411527.46
"1534",921662.93,6411529.32
"1535",921763.11,6412019.01
"1536",914165.12,6427028.69
"1537",913807.61,6427442.48
"1538",913748.95,6426956.38
"1539",913695.83,6426702.51
"1540",904671.87,6415801.96
"1541",904749.83,6416116.56
"1542",904859.92,6416146.18
"1543",905261.82,6416308.41
"1544",932199.51,6411738.36
"1545",932089.87,6411850.32
"1546",931015.03,6411450.33
"1547",930989.65,6411558.42
"1548",930865.21,6411704.87
"1549",933674.81,6414268.22
"1550",933196.95,6414111.3
"1551",933138.38,6414287.17
"1552",933440.4,6414440.5
"1553",933487.73,6414660.34
"1554",933752.96,6414673.28
"1555",933064.53,6415024.64
"1556",910878.11,6408495.15
"1557",910379.3,6408616.36
"1558",905359.78,6412183.96
"1559",904638.43,6412413.32
"1560",913955.05,6410675.25
"1561",914171.96,6410750.71
"1562",914496.23,6410210.71
"1563",914561.34,6410140.94
"1564",931627.3,6414462.96
"1565",931828.98,6414537.47
"1566",907169.05,6413414.95
"1567",910582.79,6416988.85
"1568",912486.24,6407220.36
"1569",932242.15,6415034.98
"1570",910654.06,6408353.56
"1571",913641.1,6408895.11
"1572",925065.06,6416780.46
"1573",924997.53,6416856.05
"1574",925028.7,6416959.2
"1575",924901.14,6417100.64
"1576",924850.84,6417448.91
"1577",925755.13,6415025.93
"1578",925482.49,6414607.95
"1579",925354.23,6414195.21
"1580",925182.24,6414124.98
"1581",924933.58,6414245.05
"1582",924651.72,6414515.97
"1583",924641.04,6414634.61
"1584",914430.25,6413251.12
"1585",917725.78,6410530.55
"1586",914462.27,6414350.45
"1587",914626.47,6414008.02
"1588",921710.29,6416632.3
"1589",921478.31,6416588.04
"1590",921215.3,6416856.78
"1591",920517.67,6416813.07
"1592",907544.48,6409662.74
"1593",907559.16,6409564.21
"1594",908029.57,6410055.95
"1595",908663.42,6410559.19
"1596",950999.67,6446864.45
"1597",951352.84,6446912.75
"1598",951523.44,6446533.52
"1599",951535.03,6446474.97
"1600",952348.93,6446472.99
"1601",929068.11,6414785.59
"1602",929018.96,6414455.69
"1603",928395.04,6414258.77
"1604",928232.76,6414118.79
"1605",928172.13,6414023.55
"1606",926869.7,6414382.17
"1607",927111.2,6414224.91
"1608",927160.08,6414036.63
"1609",927609.6,6411457.26
"1610",927021.24,6411742.92
"1611",926766.1,6411841.68
"1612",927747.95,6411552.33
"1613",927574.22,6413697.62
"1614",927331.56,6413709.78
"1615",923135.48,6426279.42
"1616",924670.67,6424754.24
"1617",924005.72,6424696.29
"1618",928765.39,6421248.3
"1619",912106.31,6412881.65
"1620",904161.73,6421399.05
"1621",904523.42,6418157.44
"1622",904612.85,6418403.41
"1623",904457.55,6420599.63
"1624",912780.53,6417737.56
"1625",914244.21,6421688.43
"1626",907794.88,6415134.05
"1627",907520.92,6415213.95
"1628",907031.61,6414809.63
"1629",906457.82,6414696.61
"1630",904458.98,6417192.19
"1631",904598.98,6416938.74
"1632",904836.36,6416863.52
"1633",904805.08,6416992.51
"1634",904681.96,6417056.48
"1635",907657.98,6415203.51
"1636",923106.75,6468491.32
"1637",934040.79,6433021.51
"1638",933986.04,6433589.61
"1639",934109.06,6432490.93
"1640",921998.04,6442788.12
"1641",918225.07,6441138.18
"1642",919257.39,6455542.86
"1643",919800.76,6455205.04
